,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,SalePrice
790,1145.0,0.0,2.0,16.0,0.0,1.0,2.0,397.0,2.0,1145.0,8.065579427282092,2.0794415416798357,5.0,1145.0,2005.0,2006.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.984184555794167
791,1062.0,0.0,3.0,539.0,1.0,2.0,1.0,539.0,2.0,1062.0,9.335562336729565,1.9459101490553132,5.0,1029.0,1976.0,1976.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.896833207128452
792,1127.0,886.0,3.0,862.0,1.0,1.0,2.0,455.0,2.0,2013.0,9.202409001649903,2.0794415416798357,8.0,1117.0,1996.0,1997.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.505402864156405
793,1496.0,0.0,3.0,0.0,0.0,0.0,2.0,474.0,2.0,1496.0,9.122492281402987,2.1972245773362196,7.0,1496.0,2007.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.323860125621126
794,1086.0,809.0,3.0,0.0,0.0,1.0,2.0,409.0,2.0,1895.0,9.290352309945568,2.0794415416798357,7.0,712.0,1994.0,1996.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.178192583415596
795,888.0,676.0,3.0,0.0,0.0,1.0,2.0,476.0,2.0,1564.0,9.036106025364846,1.9459101490553132,7.0,650.0,1980.0,1981.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.049424683420915
796,1285.0,0.0,3.0,0.0,0.0,1.0,1.0,528.0,2.0,1285.0,9.011645501064283,1.9459101490553132,7.0,660.0,1977.0,1977.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.874097282798648
797,773.0,0.0,2.0,570.0,0.0,0.0,1.0,240.0,1.0,773.0,8.946114375560743,1.791759469228055,4.0,773.0,1953.0,1953.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.608244735642321
798,1966.0,1174.0,4.0,0.0,0.0,2.0,3.0,820.0,3.0,3140.0,9.511851382364405,2.302585092994046,11.0,1926.0,2008.0,2009.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.091906231773164
799,981.0,787.0,3.0,569.0,1.0,2.0,1.0,240.0,1.0,1768.0,8.881975184248867,1.791759469228055,7.0,731.0,1937.0,1950.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.07254696717504
800,616.0,1072.0,4.0,462.0,1.0,0.0,2.0,603.0,2.0,1688.0,9.457122321855792,1.9459101490553132,8.0,616.0,1997.0,1997.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.206077645517674
801,1196.0,0.0,2.0,197.0,1.0,0.0,1.0,440.0,2.0,1196.0,8.476579508530941,1.6094379124341003,5.0,1196.0,1916.0,1990.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.60733523953139
802,728.0,728.0,3.0,648.0,1.0,1.0,2.0,410.0,2.0,1456.0,9.011889433252344,2.0794415416798357,7.0,728.0,2005.0,2005.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.149507585033072
803,1734.0,1088.0,4.0,0.0,0.0,1.0,3.0,1020.0,3.0,2822.0,9.539068413863964,2.302585092994046,12.0,1734.0,2008.0,2009.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.275829251377
804,1128.0,0.0,2.0,812.0,0.0,0.0,1.0,286.0,1.0,1128.0,9.105090961257085,1.791759469228055,5.0,936.0,1954.0,1954.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.678448377988165
805,1428.0,0.0,3.0,0.0,0.0,0.0,2.0,554.0,2.0,1428.0,9.41531995266272,2.0794415416798357,6.0,1417.0,2008.0,2008.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.335700805443338
806,980.0,0.0,3.0,400.0,0.0,0.0,2.0,384.0,1.0,980.0,9.18512512283512,1.791759469228055,6.0,980.0,1967.0,1967.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.816734299348461
807,1072.0,504.0,3.0,1309.0,2.0,1.0,1.0,528.0,2.0,1576.0,9.970445020661009,1.791759469228055,6.0,1324.0,1923.0,2004.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.317171167298682
808,1086.0,0.0,3.0,516.0,1.0,1.0,1.0,484.0,2.0,1086.0,9.503084610020228,1.791759469228055,6.0,1024.0,1966.0,1966.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.982622797311857
809,1075.0,1063.0,2.0,0.0,0.0,0.0,2.0,360.0,2.0,2138.0,8.999742789830492,1.791759469228055,11.0,849.0,1898.0,1965.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.571203807011969
810,1309.0,0.0,3.0,663.0,1.0,1.0,1.0,484.0,2.0,1309.0,9.224341891611996,1.9459101490553132,5.0,1040.0,1974.0,1999.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.10625783509458
811,848.0,0.0,1.0,662.0,1.0,1.0,1.0,420.0,2.0,848.0,8.398184404834035,1.9459101490553132,4.0,848.0,2004.0,2004.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.881041706925902
812,1044.0,0.0,2.0,0.0,0.0,0.0,1.0,504.0,2.0,1044.0,9.072571442231286,1.791759469228055,4.0,540.0,1952.0,1952.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.932999821119937
813,1442.0,0.0,4.0,608.0,0.0,0.0,1.0,301.0,1.0,1442.0,9.18512512283512,1.9459101490553132,7.0,1442.0,1958.0,1958.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.969723533345908
814,686.0,564.0,3.0,0.0,0.0,0.0,1.0,280.0,1.0,1250.0,9.017847259860732,1.791759469228055,7.0,686.0,1918.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.661354090741
815,1661.0,0.0,3.0,0.0,0.0,0.0,2.0,598.0,2.0,1661.0,9.4040963063958,2.0794415416798357,6.0,1649.0,1998.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.323415584358154
816,1008.0,0.0,2.0,486.0,0.0,1.0,1.0,275.0,1.0,1008.0,9.343646739284408,1.791759469228055,4.0,1008.0,1954.0,1954.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.827743504053695
817,1689.0,0.0,3.0,1218.0,1.0,2.0,2.0,857.0,3.0,1689.0,9.492959650085501,2.1972245773362196,7.0,1568.0,2002.0,2002.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.509877789891931
818,1052.0,0.0,3.0,504.0,1.0,0.0,1.0,440.0,2.0,1052.0,9.084436955087027,1.9459101490553132,6.0,1010.0,1971.0,1971.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.951186847493476
819,1358.0,0.0,2.0,733.0,1.0,1.0,2.0,484.0,2.0,1358.0,8.759668671029939,2.0794415416798357,6.0,1358.0,2009.0,2010.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.319405795112926
820,798.0,842.0,3.0,0.0,0.0,0.0,2.0,595.0,2.0,1640.0,8.885579291282982,2.0794415416798357,6.0,798.0,2003.0,2003.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.117246896289503
821,936.0,0.0,2.0,0.0,0.0,0.0,1.0,576.0,2.0,936.0,8.699681400989514,1.6094379124341003,4.0,936.0,1953.0,1953.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.440365524765756
822,847.0,886.0,3.0,0.0,0.0,1.0,2.0,433.0,2.0,1733.0,9.42504844446929,2.0794415416798357,7.0,847.0,2003.0,2003.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.323860125621126
823,944.0,545.0,3.0,0.0,0.0,1.0,2.0,240.0,1.0,1489.0,9.200391041122515,1.9459101490553132,7.0,778.0,1940.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.845827048676645
824,1489.0,0.0,3.0,0.0,0.0,1.0,2.0,776.0,2.0,1489.0,9.325185763645223,2.1972245773362196,7.0,1489.0,2006.0,2006.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.357079818283598
825,2084.0,0.0,2.0,1636.0,1.0,1.0,2.0,1220.0,3.0,2084.0,9.602652693506046,2.3978952727983707,7.0,2078.0,2007.0,2008.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.861001210669146
826,784.0,0.0,2.0,784.0,1.0,0.0,1.0,0.0,0.0,784.0,8.721113147762688,1.791759469228055,5.0,784.0,1924.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.603688960617083
827,1434.0,0.0,3.0,20.0,0.0,1.0,2.0,527.0,2.0,1434.0,9.051344640485725,2.0794415416798357,6.0,1454.0,2001.0,2001.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.149507585033072
828,1160.0,966.0,3.0,249.0,0.0,0.0,2.0,538.0,2.0,2126.0,10.264617557935098,1.791759469228055,7.0,1013.0,1967.0,1967.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.128116509451258
829,520.0,623.0,2.0,0.0,0.0,0.0,2.0,480.0,2.0,1223.0,7.841885928984623,2.0794415416798357,4.0,600.0,2005.0,2005.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.900912042974875
830,1392.0,0.0,3.0,1040.0,1.0,2.0,1.0,458.0,2.0,1392.0,9.38437770918244,1.9459101490553132,6.0,1392.0,1957.0,1957.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.019749091416921
831,520.0,600.0,2.0,0.0,0.0,0.0,2.0,480.0,2.0,1200.0,8.064950891749143,2.0794415416798357,4.0,600.0,2005.0,2005.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.92504173829169
832,941.0,888.0,3.0,483.0,1.0,1.0,2.0,613.0,2.0,1829.0,9.164191715950203,2.0794415416798357,7.0,941.0,2003.0,2003.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.37581963951765
833,1516.0,0.0,3.0,196.0,0.0,0.0,1.0,472.0,2.0,1516.0,9.210840247017833,1.9459101490553132,6.0,1516.0,1964.0,1964.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.025755079404917
834,1144.0,0.0,3.0,572.0,1.0,0.0,1.0,456.0,2.0,1144.0,8.971575439759016,1.791759469228055,6.0,1144.0,1961.0,1961.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.849047640327147
835,1067.0,0.0,2.0,442.0,0.0,0.0,2.0,436.0,2.0,1067.0,9.169622538697624,1.6094379124341003,4.0,1067.0,1950.0,1995.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.759793355371237
836,1559.0,0.0,2.0,338.0,1.0,0.0,1.0,812.0,2.0,1559.0,8.999742789830492,1.791759469228055,5.0,1559.0,1948.0,1973.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.941462360646149
837,483.0,504.0,2.0,330.0,1.0,0.0,1.0,264.0,1.0,987.0,7.427144133408616,1.9459101490553132,5.0,483.0,1973.0,1973.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.51293546492023
838,1099.0,0.0,3.0,0.0,0.0,0.0,1.0,352.0,1.0,1099.0,9.161780181360806,1.791759469228055,6.0,1099.0,1995.0,2006.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.87757552297847
839,768.0,432.0,3.0,352.0,0.0,0.0,1.0,240.0,1.0,1200.0,9.373139262281274,1.791759469228055,6.0,768.0,1946.0,1995.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.779136168550774
840,810.0,672.0,4.0,156.0,0.0,0.0,2.0,400.0,1.0,1482.0,9.405578154036684,1.9459101490553132,7.0,672.0,1925.0,1950.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.849404844423074
841,958.0,581.0,3.0,0.0,0.0,1.0,2.0,686.0,2.0,1539.0,9.25349564229011,1.791759469228055,8.0,650.0,1904.0,2002.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.967187086434018
842,1165.0,0.0,3.0,312.0,1.0,0.0,1.0,490.0,2.0,1165.0,9.107310471656639,1.9459101490553132,6.0,1127.0,1966.0,1966.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.071975378543236
843,1800.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1800.0,8.987321812850125,1.791759469228055,10.0,1800.0,1961.0,1961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.856522261533737
844,876.0,540.0,4.0,0.0,0.0,1.0,1.0,720.0,3.0,1416.0,9.446676517076376,1.791759469228055,7.0,876.0,1915.0,1950.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.944064817531656
845,1701.0,0.0,3.0,1390.0,1.0,2.0,2.0,611.0,2.0,1701.0,9.720045368073471,1.791759469228055,6.0,1390.0,1975.0,1981.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.049424683420915
846,1006.0,769.0,3.0,513.0,1.0,1.0,2.0,425.0,2.0,1775.0,9.139703292376742,2.0794415416798357,7.0,740.0,1993.0,1993.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.269052139516223
847,864.0,0.0,3.0,460.0,1.0,1.0,1.0,338.0,1.0,864.0,9.650142492488797,1.791759469228055,5.0,864.0,1972.0,1972.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.80186424743109
848,1307.0,1051.0,5.0,0.0,0.0,1.0,3.0,360.0,2.0,2358.0,10.727684925086583,1.9459101490553132,10.0,907.0,1908.0,1997.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.388398368982115
849,1094.0,761.0,3.0,0.0,0.0,1.0,2.0,512.0,2.0,1855.0,9.169622538697624,1.9459101490553132,7.0,528.0,1976.0,1994.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.138869243416009
850,848.0,0.0,1.0,659.0,1.0,0.0,1.0,420.0,2.0,848.0,8.397508348470257,1.9459101490553132,3.0,848.0,2003.0,2003.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.78676973513378
851,1456.0,0.0,2.0,0.0,0.0,1.0,2.0,400.0,2.0,1456.0,8.069968149059841,2.1972245773362196,7.0,1273.0,2003.0,2003.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.278397958261774
852,918.0,728.0,4.0,364.0,0.0,2.0,2.0,240.0,1.0,1646.0,8.871926251117628,2.0794415416798357,7.0,918.0,1941.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.00762780434872
853,1445.0,0.0,3.0,564.0,0.0,1.0,1.0,645.0,2.0,1445.0,9.400630098419315,1.9459101490553132,7.0,1127.0,1964.0,1964.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.970356641102999
854,1779.0,0.0,3.0,306.0,1.0,1.0,1.0,454.0,2.0,1779.0,9.793728488543389,1.791759469228055,6.0,1763.0,1955.0,1974.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.04355959836804
855,1040.0,0.0,3.0,659.0,1.0,0.0,1.0,260.0,1.0,1040.0,8.838986793496787,1.791759469228055,6.0,1040.0,1962.0,2010.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.751950239425476
856,1026.0,0.0,3.0,505.0,1.0,0.0,1.0,576.0,2.0,1026.0,9.30301070681749,1.9459101490553132,5.0,940.0,1978.0,1978.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.898194668458823
857,702.0,779.0,3.0,0.0,0.0,1.0,2.0,343.0,2.0,1481.0,9.002824076547672,1.9459101490553132,6.0,702.0,1994.0,1995.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.066816325306588
858,1370.0,0.0,3.0,0.0,0.0,1.0,2.0,479.0,2.0,1370.0,9.249657234353133,2.0794415416798357,6.0,1090.0,1976.0,1976.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.931642378754141
859,1512.0,1142.0,4.0,619.0,1.0,1.0,2.0,619.0,2.0,2654.0,9.308374112247549,1.9459101490553132,9.0,1054.0,1968.0,1984.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.429220196836383
860,912.0,514.0,3.0,0.0,0.0,1.0,1.0,216.0,1.0,1426.0,8.941545475242885,2.0794415416798357,7.0,912.0,1918.0,1998.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.154521423145216
861,1039.0,0.0,3.0,841.0,1.0,0.0,1.0,504.0,2.0,1039.0,9.360999248261296,1.791759469228055,6.0,1039.0,1965.0,1965.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.78676973513378
862,1097.0,0.0,3.0,338.0,0.0,0.0,2.0,480.0,2.0,1097.0,9.177093778182547,1.9459101490553132,6.0,1040.0,1984.0,1985.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.931642378754141
863,1148.0,0.0,3.0,1148.0,1.0,0.0,1.0,672.0,1.0,1148.0,8.978660489639687,1.791759469228055,6.0,1148.0,1959.0,1959.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.794345471549745
864,1372.0,0.0,3.0,0.0,0.0,0.0,2.0,529.0,2.0,1372.0,9.0642735958414,2.0794415416798357,6.0,1372.0,2007.0,2008.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.43153750053306
865,1002.0,0.0,3.0,828.0,1.0,0.0,1.0,902.0,2.0,1002.0,9.076923258535832,1.791759469228055,5.0,1002.0,1970.0,1970.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.908346971208951
866,1646.0,0.0,3.0,0.0,0.0,1.0,2.0,870.0,3.0,1646.0,9.273972232220956,2.1972245773362196,6.0,1638.0,2006.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.424810506025395
867,1120.0,0.0,3.0,932.0,1.0,0.0,1.0,544.0,2.0,1120.0,8.849513965486398,1.6094379124341003,5.0,1040.0,1961.0,1961.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.767575435251748
868,1547.0,720.0,2.0,0.0,0.0,1.0,2.0,672.0,2.0,2320.0,9.599879329534089,1.791759469228055,7.0,0.0,1948.0,1950.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.037659911047468
869,1062.0,887.0,3.0,750.0,1.0,1.0,2.0,574.0,2.0,1949.0,9.204221690968005,2.0794415416798357,8.0,1050.0,1993.0,1994.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.371591321286905
870,894.0,0.0,2.0,0.0,0.0,0.0,1.0,308.0,1.0,894.0,8.79497643168877,1.791759469228055,5.0,894.0,1962.0,1962.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.603688960617083
871,804.0,878.0,3.0,505.0,0.0,0.0,2.0,523.0,2.0,1682.0,9.076923258535832,1.9459101490553132,7.0,804.0,1998.0,1998.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.208574513247495
872,910.0,0.0,3.0,0.0,0.0,0.0,1.0,414.0,2.0,910.0,9.09301972939964,1.791759469228055,5.0,105.0,1953.0,1996.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.661354090741
873,1036.0,0.0,3.0,375.0,0.0,1.0,1.0,288.0,1.0,1268.0,9.404672841436273,1.791759469228055,6.0,832.0,1949.0,1950.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.798111925972618
874,676.0,455.0,3.0,0.0,0.0,0.0,1.0,200.0,1.0,1131.0,8.651898894268529,1.791759469228055,5.0,676.0,1941.0,1950.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.104972264124868
875,1184.0,1426.0,4.0,64.0,0.0,1.0,2.0,550.0,2.0,2610.0,9.105090961257085,2.1972245773362196,11.0,1184.0,2007.0,2007.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.623064399210183
876,1040.0,0.0,3.0,633.0,1.0,0.0,1.0,648.0,2.0,1040.0,10.138045708665592,1.6094379124341003,5.0,1064.0,1963.0,1963.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.792456911128632
877,1462.0,762.0,4.0,1170.0,1.0,1.0,2.0,738.0,3.0,2224.0,9.086476384753796,2.302585092994046,10.0,1462.0,2004.0,2005.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.765691290604371
878,1155.0,0.0,3.0,899.0,1.0,0.0,1.0,576.0,2.0,1155.0,9.37441309371334,1.791759469228055,6.0,1109.0,1961.0,1995.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.904974309480181
879,864.0,0.0,3.0,646.0,1.0,0.0,1.0,336.0,1.0,864.0,8.853808274977197,1.791759469228055,6.0,864.0,1978.0,2005.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.824087219587643
880,1090.0,0.0,2.0,980.0,1.0,0.0,1.0,450.0,2.0,1090.0,8.857230494201946,1.791759469228055,5.0,1090.0,2005.0,2006.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.964007453736912
881,1187.0,530.0,3.0,902.0,0.0,1.0,2.0,400.0,2.0,1717.0,9.529448434427817,2.0794415416798357,7.0,1156.0,1990.0,1991.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.141539457711714
882,808.0,785.0,3.0,0.0,0.0,1.0,2.0,389.0,2.0,1593.0,9.173365135851288,1.9459101490553132,7.0,808.0,1992.0,1993.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.08954444723597
883,954.0,795.0,5.0,0.0,1.0,0.0,1.0,440.0,1.0,2230.0,8.733110697638708,1.6094379124341003,10.0,795.0,1912.0,1950.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.682676678340282
884,892.0,0.0,3.0,432.0,0.0,0.0,1.0,288.0,1.0,892.0,8.875007486048396,1.791759469228055,5.0,892.0,1967.0,1967.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.51293546492023
885,1709.0,0.0,2.0,1238.0,1.0,1.0,2.0,506.0,2.0,1709.0,8.540909718033554,2.302585092994046,5.0,1698.0,1999.0,2000.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.70351207261035
886,1712.0,0.0,4.0,528.0,0.0,0.0,2.0,588.0,2.0,1712.0,9.035272443893536,1.791759469228055,8.0,1626.0,1959.0,2005.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.884495917930655
